"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Tot.logged.hours","Avg.logged.hours","Tot.leaves.taken","Tot.excess.logged","Avg.excess.logged"
"125",125,26,"Yes","Travel_Frequently","Sales",14,3,"Life Sciences",1,"Male",2,"Manager","Single",75100,0,"Y",18,8,3,7,3,6,0,4,3,3,3,3,3,1679.6,7,9,240.4,1
"126",126,22,"No","Travel_Rarely","Research & Development",16,5,"Other",1,"Male",1,"Research Scientist","Married",29910,1,"Y",19,8,2,2,3,2,1,2,1,2,3,2,3,1451.9,6.29,18,396.1,1.71
"127",127,36,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",5,"Healthcare Representative","Married",196360,1,"Y",12,8,1,10,3,10,9,0,2,3,3,3,3,1502.7,6.37,13,385.3,1.63
"128",128,30,"Yes","Travel_Frequently","Sales",3,2,"Marketing",1,"Male",3,"Research Scientist","Single",11290,9,"Y",19,8,0,3,2,1,0,0,3,4,3,2,3,1965.4,8.19,9,45.4,0.19
"129",129,37,"No","Travel_Rarely","Research & Development",10,1,"Technical Degree",1,"Male",1,"Sales Executive","Divorced",133410,1,"Y",14,8,1,18,3,18,12,17,4,1,2,3,3,1549.2,6.46,9,370.8,1.54
"130",130,40,"No","Travel_Rarely","Research & Development",6,2,"Medical",1,"Male",3,"Research Scientist","Divorced",43320,7,"Y",14,8,2,8,3,5,1,3,4,2,3,2,3,1537.5,6.68,19,302.5,1.32
"131",131,42,"No","Travel_Rarely","Research & Development",2,3,"Medical",1,"Female",4,"Manager","Divorced",110310,3,"Y",12,8,1,8,2,5,1,2,2,1,3,2,3,1758.7,7.48,14,121.3,0.52
"132",132,37,"No","Travel_Rarely","Sales",9,1,"Marketing",1,"Male",3,"Sales Executive","Single",44400,2,"Y",11,8,1,18,3,1,0,1,3,2,2,2,3,2430.7,9.92,4,470.7,1.92
"133",133,43,"No","Travel_Rarely","Sales",10,2,"Life Sciences",1,"Female",1,"Sales Executive","Divorced",46170,1,"Y",11,8,0,25,2,25,3,9,1,2,3,3,3,1742.8,7.42,14,137.2,0.58
"134",134,40,"No","Travel_Rarely","Sales",6,2,"Life Sciences",1,"Female",1,"Laboratory Technician","Married",26470,6,"Y",13,8,0,20,2,1,0,0,2,3,3,2,3,1783.9,7.5,11,120.1,0.5
"135",135,54,"No","Travel_Rarely","Human Resources",9,3,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",63230,4,"Y",23,8,1,24,2,4,1,2,1,1,2,2,4,1362,6,22,454,2
"136",136,34,"No","Non-Travel","Research & Development",28,3,"Medical",1,"Male",1,"Laboratory Technician","Married",56770,9,"Y",20,8,1,6,3,3,1,2,3,3,3,3,4,1604,6.85,15,268,1.15
"137",137,31,"No","Travel_Rarely","Research & Development",10,4,"Life Sciences",1,"Male",3,"Sales Executive","Married",21870,1,"Y",15,8,1,13,2,13,3,12,2,1,1,2,3,1422.3,6.13,17,433.7,1.87
"138",138,43,"No","Travel_Frequently","Sales",14,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",37480,7,"Y",14,8,2,11.2799363780959,3,3,1,2,4,4,3,2,3,1742.6,7.68,22,73.4,0.32
"139",139,43,"No","Travel_Rarely","Sales",27,4,"Life Sciences",1,"Male",2,"Sales Representative","Divorced",39770,4,"Y",18,8,1,8,3,5,0,2,3,3,3,3,3,2113.6,8.88,11,209.6,0.88
"140",140,25,"No","Travel_Rarely","Human Resources",7,2,"Human Resources",1,"Male",1,"Manufacturing Director","Single",86330,1,"Y",19,8,1,5,2,5,1,3,2,4,3,4,3,2527.8,10.9,17,671.8,2.9
"141",141,37,"No","Non-Travel","Research & Development",1,3,"Medical",1,"Male",3,"Laboratory Technician","Married",20080,3,"Y",22,8,0,15,5,13,10,7,2,3,3,2,4,2491.8,10.69,16,627.8,2.69
"142",142,31,"No","Travel_Rarely","Research & Development",24,1,"Medical",1,"Male",3,"Laboratory Technician","Married",44400,1,"Y",13,8,1,4,2,4,3,2,4,1,3,3,3,1638.6,7.06,17,217.4,0.94
"143",143,39,"No","Travel_Frequently","Research & Development",26,4,"Technical Degree",1,"Female",1,"Sales Executive","Divorced",30670,1,"Y",20,8,1,21,5,21,1,6,2,3,3,1,4,2206.8,9.01,4,246.8,1.01
"144",144,56,"No","Travel_Frequently","Research & Development",20,4,"Life Sciences",1,"Female",3,"Sales Executive","Married",53210,9,"Y",14,8,0,36,1,7,7,7,3,1,2,3,3,1773.5,7.42,10,138.5,0.58
"145",145,30,"No","Travel_Rarely","Sales",5,4,"Medical",1,"Female",2,"Manufacturing Director","Single",54100,0,"Y",17,8,1,6,2,5,4,4,2,3,3,3,3,1858.5,7.59,4,101.5,0.41
"146",146,41,"No","Travel_Rarely","Research & Development",7,3,"Technical Degree",1,"Female",3,"Research Scientist","Married",27820,1,"Y",14,8,0,10,2,10,0,7,2,1,3,2,3,1595.9,6.62,8,332.1,1.38
"147",147,28,"No","Travel_Rarely","Research & Development",7,3,"Medical",1,"Male",3,"Healthcare Representative","Divorced",119570,1,"Y",13,8,0,10,2,10,1,8,3,1,3,2,3,1461.5,6.19,13,426.5,1.81
"148",148,25,"Yes","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Female",3,"Laboratory Technician","Married",26600,5,"Y",13,8,0,6,3,2,0,2,1,1,3,3,3,1527.6,6.47,13,360.4,1.53
"149",149,52,"No","Travel_Rarely","Research & Development",26,2,"Life Sciences",1,"Female",2,"Sales Representative","Married",33750,2,"Y",21,8,0,28,2,5,0,4,4,3,3,2,4,1991.5,8.2,6,47.5,0.2
"150",150,45,"No","Travel_Rarely","Research & Development",2,3,"Medical",1,"Female",1,"Sales Executive","Married",50980,3,"Y",14,8,1,8,4,2,0,2,1,4,2,3,3,1608.6,6.79,12,287.4,1.21
"151",151,52,"No","Travel_Rarely","Research & Development",12,3,"Medical",1,"Male",2,"Research Scientist","Married",48780,2,"Y",11,8,1,31,3,5,1,4,4,4,1,3,3,1715.8,7.3,14,164.2,0.7
"152",152,42,"No","Travel_Frequently","Sales",10,3,"Marketing",1,"Female",2,"Healthcare Representative","Divorced",28370,2,"Y",13,8,1,19,0,5,0,2,1,3,3,2,3,1590.2,6.82,16,273.8,1.18
"153",153,30,"No","Travel_Rarely","Sales",25,3,"Marketing",1,"Male",1,"Sales Executive","Single",24060,2,"Y",20,8,1,11,5,5,0,2,3,4,3,3,4,1683.9,7.32,19,156.1,0.68
"154",154,60,"No","Travel_Rarely","Research & Development",10,3,"Life Sciences",1,"Female",1,"Manufacturing Director","Married",22690,5,"Y",18,8,1,33,4,29,11,10,1,1,1,3,3,1431.3,6.17,17,424.7,1.83
"155",155,46,"No","Travel_Rarely","Sales",19,4,"Marketing",1,"Female",1,"Sales Executive","Divorced",41080,2,"Y",14,8,0,19,5,10,0,8,3,3,2,2,3,1803.9,7.61,12,92.1,0.39
"156",156,42,"No","Travel_Frequently","Research & Development",18,4,"Technical Degree",1,"Male",4,"Sales Executive","Married",132060,0,"Y",13,8,2,7,2,6,0,4,4,4,4,3,3,1569.6,6.59,11,334.4,1.41
"157",157,24,"Yes","Travel_Rarely","Research & Development",27,2,"Medical",1,"Male",1,"Research Scientist","Single",104220,1,"Y",17,8,1,6,0,5,1,4,1,2,3,2,3,2512.7,10.65,13,624.7,2.65
"158",158,34,"Yes","Travel_Frequently","Research & Development",5,3,"Medical",1,"Male",2,"Research Scientist","Divorced",137440,0,"Y",20,8,1,3,3,2,1,0,4,3,2,3,4,1408.7,6.21,22,407.3,1.79
"159",159,38,"No","Travel_Frequently","Sales",3,3,"Marketing",1,"Female",2,"Sales Executive","Married",49070,1,"Y",11,8,1,1,3,1,0,0,4,4,3,3,3,2037,8.59,12,141,0.59
"160",160,40,"No","Travel_Rarely","Sales",26,4,"Marketing",1,"Female",1,"Sales Executive","Married",34820,0,"Y",18,8,1,21,2,20,1,12,3,3,3,2,3,1380.4,6,19,459.6,2
"161",161,26,"No","Travel_Rarely","Research & Development",3,2,"Medical",1,"Female",4,"Healthcare Representative","Divorced",24360,1,"Y",24,8,0,3,2,3,0,2,1,4,1,4,4,1425.7,6.28,22,390.3,1.72
"162",162,30,"No","Non-Travel","Research & Development",15,3,"Medical",1,"Female",2,"Sales Executive","Married",23800,4,"Y",18,8,3,9,2,5,1,4,3,4,1,2,3,1849.8,7.91,15,22.2,0.09
"163",163,29,"No","Travel_Rarely","Research & Development",8,3,"Medical",1,"Female",3,"Manufacturing Director","Married",194310,1,"Y",11,8,0,10,3,10,0,7,2,3,3,3,3,1737.4,7.18,7,198.6,0.82
"164",164,29,"Yes","Travel_Rarely","Research & Development",19,4,"Life Sciences",1,"Male",3,"Research Scientist","Married",17900,5,"Y",16,8,1,6,4,2,1,1,3,2,4,2,3,1576.4,6.65,12,319.6,1.35
"165",165,19,"Yes","Travel_Rarely","Research & Development",4,3,"Medical",1,"Male",1,"Sales Executive","Single",76440,1,"Y",15,8,2,1,2,1,0,0,1,4,4,3,3,1850,7.91,15,22,0.09
"166",166,30,"No","Non-Travel","Research & Development",2,4,"Life Sciences",1,"Female",3,"Research Scientist","Married",51310,0,"Y",15,8,1,10,2,9,7,8,3,1,3,3,3,1605.9,6.72,10,306.1,1.28
"167",167,57,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Male",4,"Research Scientist","Divorced",63060,3,"Y",12,8,1,32,3,1,0,0,1,4,2,3,3,1452.8,6.29,18,395.2,1.71
"168",168,50,"No","Travel_Rarely","Sales",10,4,"Life Sciences",1,"Female",3,"Manager","Married",47870,0,"Y",12,8,0,28,3,27,15,7,2,3,3,3,3,1744.3,7.18,6,199.7,0.82
"169",169,30,"No","Non-Travel","Sales",10,2,"Life Sciences",1,"Male",3,"Laboratory Technician","Single",188800,0,"Y",22,8,1,12,3,11,6,7,3,4,2,3,4,1508.7,6.29,9,411.3,1.71
"170",170,60,"No","Travel_Frequently","Research & Development",16,3,"Life Sciences",1,"Female",4,"Laboratory Technician","Married",23390,4,"Y",20,8,0,22,4,18,13,11,3,1,4,3,4,1667.5,7.22,18,180.5,0.78
"171",171,47,"No","Travel_Rarely","Research & Development",1,3,"Technical Degree",1,"Male",5,"Manufacturing Director","Divorced",135700,5,"Y",16,8,2,20,2,5,0,4,1,4,3,2,3,1796.6,7.81,19,43.4,0.19
"172",172,46,"No","Travel_Rarely","Sales",4,1,"Technical Degree",1,"Male",1,"Laboratory Technician","Married",67120,6,"Y",21,8,1,26,3,3,0,1,1,3,1,2,4,1647,6.81,7,289,1.19
"173",173,35,"No","Travel_Rarely","Research & Development",15,2,"Medical",1,"Female",2,"Laboratory Technician","Single",54060,0,"Y",12,8,1,6,2,5,4,3,4,3,3,3,3,1517.8,6.49,15,354.2,1.51
"174",174,54,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",2,"Human Resources","Single",89380,7,"Y",11,8,3,19,2,1,0,0,3,3,3,3,3,1843.4,7.65,8,84.6,0.35
"175",175,34,"No","Travel_Rarely","Sales",8,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Divorced",24390,3,"Y",11,8,2,14,2,7,5,7,4,3,3,4,3,1775.5,7.59,15,96.5,0.41
"176",176,46,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Healthcare Representative","Married",88370,2,"Y",18,8,0,15,3,3,1,2,3,4,3,2,3,2147.8,9.18,15,275.8,1.18
"177",177,31,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",2,"Research Director","Divorced",53430,1,"Y",14,8,1,13,3,13,0,8,3,2,4,3,3,1505.3,6.38,13,382.7,1.62
"178",178,33,"Yes","Travel_Rarely","Research & Development",10,3,"Life Sciences",1,"Female",4,"Research Director","Married",67280,7,"Y",22,8,0,15,2,7,7,7,2,3,4,2,4,1983.3,8.48,15,111.3,0.48
"179",179,33,"Yes","Travel_Rarely","Sales",5,4,"Marketing",1,"Male",2,"Research Director","Divorced",66520,7,"Y",25,8,0,8,5,4,1,3,1,4,3,3,4,1699.9,6.97,5,252.1,1.03
"180",180,30,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Sales Executive","Single",48500,0,"Y",12,8,1,4,4,3,1,2,4,2,3,3,3,1560.3,6.47,8,367.7,1.53
"181",181,35,"No","Travel_Rarely","Research & Development",12,2,"Medical",1,"Female",2,"Sales Representative","Married",28090,4,"Y",23,8,1,10,2,8,0,0,4,3,3,1,4,2148.5,8.88,7,212.5,0.88
"182",182,31,"Yes","Travel_Frequently","Research & Development",22,2,"Medical",1,"Female",2,"Sales Executive","Married",56890,3,"Y",15,8,2,12,2,1,0,0,1,3,3,2,3,1502.1,6.59,21,321.9,1.41
"183",183,34,"Yes","Travel_Frequently","Sales",17,1,"Marketing",1,"Male",1,"Research Director","Divorced",20010,9,"Y",22,8,1,11,5,3,0,2,2,1,3,4,4,2605.5,10.99,12,709.5,2.99
"184",184,42,"No","Travel_Frequently","Research & Development",2,4,"Medical",1,"Female",1,"Research Scientist","Married",29770,4,"Y",15,8,3,8,3,2,2,0,2,3,3,2,3,1842.8,7.81,13,45.2,0.19
"185",185,36,"No","Non-Travel","Research & Development",3,4,"Medical",1,"Male",1,"Research Scientist","Single",40250,1,"Y",11,8,0,10,3,10,9,7,2,4,2,3,3,1764.4,7.23,5,187.6,0.77
"186",186,22,"Yes","Travel_Frequently","Research & Development",7,3,"Medical",1,"Female",2,"Laboratory Technician","Single",37850,5,"Y",13,8,2,4,2,2,1,2,3,3,3,3,3,1501.6,6.42,15,370.4,1.58
"187",187,48,"No","Travel_Rarely","Research & Development",6,3,"Medical",1,"Male",1,"Laboratory Technician","Married",108540,2,"Y",14,8,1,14,6,9,6,7,2,4,3,3,3,1565.9,6.78,18,282.1,1.22
"188",188,55,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",1,"Sales Executive","Single",120310,3,"Y",11,8,0,37,5,10,7,7,1,2,3,3,3,1729.7,7.39,15,142.3,0.61
"189",189,41,"No","Non-Travel","Research & Development",3,2,"Life Sciences",1,"Female",2,"Research Scientist","Single",99360,7,"Y",17,8,1,16,2,14,1,10,4,4,3,2,3,1423.7,6.19,19,416.3,1.81
"190",190,35,"No","Travel_Rarely","Research & Development",22,3,"Medical",1,"Female",1,"Sales Representative","Married",29660,9,"Y",18,8,0,15,2,11,6,9,2,3,3,2,3,1401.9,6.02,16,462.1,1.98
"191",191,40,"No","Travel_Rarely","Research & Development",15,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",25710,7,"Y",14,8,0,22,1,20,5,13,2,3,3,3,3,1781.4,7.3,5,170.6,0.7
"192",192,39,"No","Travel_Frequently","Research & Development",12,1,"Medical",1,"Male",1,"Research Scientist","Married",99910,1,"Y",16,8,1,8,3,8,0,7,3,3,3,3,3,1708.9,7.06,7,227.1,0.94
"193",193,31,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",3,"Research Director","Single",61420,4,"Y",13,8,2,10,2,6,0,5,2,4,4,2,3,2111.4,8.72,7,175.4,0.72
"194",194,42,"No","Travel_Rarely","Research & Development",5,3,"Medical",1,"Male",3,"Sales Executive","Married",53900,1,"Y",14,8,0,10,3,10,5,8,4,1,2,3,3,2550,10.81,13,662,2.81
"195",195,45,"No","Travel_Rarely","Research & Development",2,1,"Medical",1,"Female",4,"Sales Executive","Married",44040,0,"Y",23,8,0,9,2,8,3,7,4,2,4,3,4,1675.7,7.41,23,132.3,0.59
"196",196,26,"Yes","Travel_Frequently","Research & Development",2,1,"Life Sciences",1,"Female",2,"Laboratory Technician","Divorced",59930,0,"Y",12,8,0,8,3,7,1,0,3,3,2,3,3,2241.7,9.19,5,289.7,1.19
"197",197,29,"No","Travel_Rarely","Research & Development",5,3,"Medical",1,"Male",1,"Research Scientist","Divorced",51300,4,"Y",11,8,0,8,3,3,1,2,4,4,4,2,3,1685.7,7.39,21,138.3,0.61
"198",198,33,"No","Travel_Rarely","Research & Development",16,3,"Medical",1,"Female",1,"Laboratory Technician","Divorced",20900,4,"Y",16,8,0,10,2,6,0,5,1,3,3,3,3,1784.5,7.4,8,143.5,0.6
"199",199,31,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Female",1,"Sales Executive","Divorced",29090,9,"Y",14,8,2,10,2,5,0,1,3,4,2,3,3,1571.2,6.71,15,300.8,1.29
"200",200,18,"Yes","Travel_Frequently","Research & Development",2,3,"Technical Degree",1,"Male",1,"Sales Executive","Single",34680,1,"Y",18,8,2,0,4,0,0,0,2,2,3,4,3,2224.6,9.23,8,296.6,1.23
"201",201,40,"No","Non-Travel","Research & Development",1,4,"Technical Degree",1,"Female",2,"Laboratory Technician","Divorced",30680,3,"Y",19,8,0,20,3,1,0,1,3,1,3,2,3,1644.6,6.88,10,267.4,1.12
"202",202,41,"No","Non-Travel","Research & Development",23,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Single",26700,2,"Y",15,8,2,10,2,8,0,7,1,3,3,2,3,2138,9.3,19,298,1.3
"203",203,26,"No","Travel_Rarely","Research & Development",9,4,"Medical",1,"Male",3,"Healthcare Representative","Divorced",26930,5,"Y",17,8,3,8,3,0,0,0,1,3,3,2,3,1377.4,6.01,20,454.6,1.99
"204",204,35,"No","Travel_Rarely","Research & Development",16,4,"Medical",1,"Male",2,"Human Resources","Single",95260,1,"Y",15,8,0,5,2,5,0,3,1,3,3,2,3,1442.6,6.33,21,381.4,1.67
"205",205,34,"No","Travel_Rarely","Research & Development",26,3,"Medical",1,"Male",1,"Laboratory Technician","Single",52370,1,"Y",19,8,1,10,3,10,5,7,4,4,3,2,3,1518.2,6.41,12,377.8,1.59
"206",206,26,"Yes","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",2,"Manufacturing Director","Single",24260,1,"Y",22,8,0,1,3,1,0,0,3,4,1,1,4,2038.3,8.75,16,174.3,0.75
"207",207,37,"No","Travel_Rarely","Research & Development",8,1,"Life Sciences",1,"Male",1,"Sales Executive","Single",41930,4,"Y",16,8,1,12,5,6,1,2,2,4,4,3,3,1772.8,7.39,9,147.2,0.61
"208",208,46,"No","Travel_Frequently","Research & Development",4,1,"Medical",1,"Male",5,"Human Resources","Married",29110,5,"Y",13,8,0,28,3,2,1,2,1,3,2,3,3,1413.5,6.2,21,410.5,1.8
"209",209,41,"No","Travel_Rarely","Research & Development",24,1,"Life Sciences",1,"Male",1,"Research Director","Married",26610,7,"Y",14,8,1,22,2,18,11,8,2,1,3,3,3,1841.3,7.7,10,70.7,0.3
"210",210,37,"No","Non-Travel","Research & Development",7,2,"Medical",1,"Male",1,"Sales Executive","Divorced",20280,1,"Y",16,8,1,9,3,9,7,7,1,2,3,3,3,1809.3,7.51,8,118.7,0.49
"211",211,52,"No","Travel_Rarely","Sales",2,1,"Medical",1,"Male",1,"Laboratory Technician","Divorced",99800,2.69483033477568,"Y",11,8,1,18,2,10,6,9,4,1,3,3,3,2214.6,9.08,5,262.6,1.08
"212",212,32,"Yes","Non-Travel","Research & Development",7,2,"Life Sciences",1,"Female",2,"Research Director","Married",32980,8,"Y",22,8,0,6,4,4,1,2,4,3,3,2,4,1444.5,5.99,8,483.5,2.01
"213",213,24,"No","Travel_Frequently","Sales",22,3,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",29350,0,"Y",14,8,2,3,5,2,2,1,4,4,3,2,3,1459.5,6.03,7,476.5,1.97
"214",214,38,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Female",1,"Research Scientist","Married",154270,3,"Y",16,8,1,18,2,1,0,0,3,3,3,3,3,1437.6,6.02,10,474.4,1.98
"215",215,37,"No","Travel_Rarely","Research & Development",1,4,"Technical Degree",1,"Female",5,"Research Scientist","Married",39440,6,"Y",11,8,2,8,3,6,4,3,2,2,2,3,3,1634.7,6.9,12,261.3,1.1
"216",216,49,"No","Travel_Rarely","Sales",21,1,"Life Sciences",1,"Male",1,"Sales Executive","Divorced",40110,1,"Y",18,8,2,31,2,31,0,9,4,3,3,1,3,2598.8,10.78,8,670.8,2.78
"217",217,24,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",1,"Sales Executive","Married",34070,1,"Y",15,8,2,6,2,6,1,4,2,4,3,2,3,2075.7,8.99,18,227.7,0.99
"218",218,26,"No","Travel_Rarely","Research & Development",19,4,"Technical Degree",1,"Female",4,"Sales Executive","Married",119940,1,"Y",14,8,1,6,6,5,1,4,1,2,4,3,3,1787,7.38,7,149,0.62
"219",219,24,"No","Travel_Rarely","Sales",7,3,"Medical",1,"Female",1,"Laboratory Technician","Married",12320,1,"Y",12,8,0,1,4,1,0,0,4,2,3,1,3,1582.9,6.82,17,273.1,1.18
"220",220,50,"No","Travel_Frequently","Sales",2,2,"Marketing",1,"Male",1,"Sales Executive","Married",29600,1,"Y",14,8,3,32,2,32,10,7,1,2,3,3,3,1655.9,6.79,5,296.1,1.21
"221",221,25,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",1,"Research Scientist","Married",190940,1,"Y",16,8,0,7,3,7,0,6,2,3,3,2,3,1682,7.41,22,134,0.59
"222",222,24,"Yes","Travel_Frequently","Research & Development",2,3,"Medical",1,"Male",2,"Research Scientist","Married",39190,1,"Y",21,8,0,6,3,6,1,2,1,3,3,3,4,2662.6,10.82,3,694.6,2.82
"223",223,30,"Yes","Travel_Frequently","Research & Development",9,3,"Other",1,"Male",2,"Healthcare Representative","Married",68250,1,"Y",14,8,0,1,2,1,0,0,2,1,4,3,3,1601.8,6.87,16,262.2,1.13
"224",224,34,"No","Travel_Rarely","Sales",6,2,"Life Sciences",1,"Male",4,"Research Director","Married",102480,1,"Y",12,8,1,6,4,6,1,3,2,4,3,3,3,2057.5,8.91,18,209.5,0.91
"225",225,31,"Yes","Travel_Rarely","Research & Development",9,1,"Medical",1,"Female",1,"Sales Representative","Divorced",189470,2,"Y",12,8,2,9,2,3,1,2,2,1,1,2,3,1597.9,6.69,10,314.1,1.31
"226",226,35,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",5,"Sales Executive","Single",24960,4,"Y",17,8,3,9,3,3,0,2,1,4,3,3,3,1893.6,7.92,10,18.4,0.08
"227",227,31,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",2,"Sales Executive","Divorced",64650,4,"Y",17,8,0,13,3,7,5,7,1,4,4,3,3,1475.9,6.31,15,396.1,1.69
"228",228,27,"No","Travel_Rarely","Sales",22,4,"Medical",1,"Male",1,"Sales Representative","Divorced",22060,0,"Y",14,8,1,6,4,5,0,3,1,3,2,3,3,1884.8,7.89,10,27.2,0.11
"229",229,37,"No","Travel_Rarely","Sales",9,4,"Marketing",1,"Female",2,"Laboratory Technician","Married",20860,4,"Y",14,8,0,17,3,3,1,0,4,3,2,3,3,2158,8.88,6,214,0.88
"230",230,20,"No","Travel_Rarely","Research & Development",17,4,"Medical",1,"Female",1,"Sales Representative","Single",22930,1,"Y",13,8,2,1,3,1,0,0,4,2,4,1,3,1715.2,7.09,7,220.8,0.91
"231",231,42,"No","Travel_Rarely","Research & Development",28,4,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",26450,1,"Y",15,8,0,10,5,10,2,2,3,4,3,3,3,1760.2,7.49,14,119.8,0.51
"232",232,43,"No","Travel_Rarely","Research & Development",10,5,"Technical Degree",1,"Female",2,"Sales Executive","Divorced",26830,4,"Y",11,8,0,21,3,1,0,0,2,4,2,3,3,2128,8.69,4,168,0.69
"233",233,38,"No","Travel_Rarely","Human Resources",2,4,"Medical",1,"Male",1,"Human Resources","Single",20140,3,"Y",17,8,1,8,5,0,0,0,3,1,2,4,3,1646.4,6.8,7,289.6,1.2
"234",234,43,"No","Travel_Frequently","Sales",4,3,"Medical",1,"Female",2,"Healthcare Representative","Divorced",34190,3,"Y",11,8,1,10,5,8,4,7,4,3,3,3,3,2216.8,9.12,6,272.8,1.12
"235",235,48,"No","Travel_Rarely","Research & Development",8,1,"Medical",1,"Male",2,"Laboratory Technician","Married",53760,7,"Y",13,8,1,21,3,3,0,2,4,1,1,4,3,1662.9,7.02,12,233.1,0.98
"236",236,44,"No","Travel_Rarely","Sales",29,4,"Marketing",1,"Male",2,"Sales Executive","Single",19510,4,"Y",22,8,3,10,4,2,0,2,1,3,4,4,4,1528.5,6.7,21,295.5,1.3
"237",237,34,"No","Travel_Rarely","Research & Development",13,4,"Life Sciences",1,"Female",1,"Laboratory Technician","Divorced",23410,1,"Y",20,8,2,8,3,8,0,6,3,3,3,2,4,1957.6,8.4,16,93.6,0.4
"238",238,27,"Yes","Travel_Rarely","Sales",27,3,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",22930,0,"Y",18,8,0,5,0,4,0,2,3,1,3,3,3,1550.1,6.49,10,361.9,1.51
"239",239,21,"No","Travel_Rarely","Sales",16,2,"Life Sciences",1,"Male",3,"Sales Executive","Single",87260,1,"Y",11,8,1,3,2,3,1,2,3,3,3,1,3,1663.9,7.23,19,176.1,0.77
"240",240,44,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",40110,4,"Y",14,8,1,26,2,2,0,1,4,4,4,3,3,2007.6,8.69,18,159.6,0.69
"241",241,22,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Female",2,"Laboratory Technician","Married",195450,0,"Y",14,8,0,3,3,2,2,2,1,3,3,2,3,1370.2,6.04,22,445.8,1.96
"242",242,33,"No","Travel_Rarely","Sales",13,4,"Marketing",1,"Female",2,"Manufacturing Director","Divorced",45680,0,"Y",18,8,1,6,2,5,1,2,3,3,3,3,3,1710.6,7.28,14,169.4,0.72
"243",243,32,"No","Travel_Rarely","Research & Development",1,1,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",30220,1,"Y",16,8,1,6,3,6,0,5,1,4,2,3,3,2268.7,9.37,7,332.7,1.37
"244",244,30,"No","Travel_Frequently","Research & Development",4,5,"Technical Degree",1,"Male",3,"Manager","Divorced",57720,1,"Y",17,8,0,1,3,1,0,0,3,3,3,3,3,1731.5,7.31,12,164.5,0.69
"245",245,53,"No","Travel_Rarely","Research & Development",24,3,"Other",1,"Female",3,"Manager","Single",22690,7,"Y",11,8,1,18,2,14,8,10,4,1,4,2,3,1671.5,7.11,14,208.5,0.89
"246",246,34,"No","Travel_Rarely","Research & Development",1,5,"Medical",1,"Male",1,"Research Scientist","Married",53810,1,"Y",12,8,0,10,0,10,8,8,2,4,2,3,3,1778.3,7.44,10,133.7,0.56
"247",247,45,"Yes","Travel_Frequently","Research & Development",19,4,"Life Sciences",1,"Male",3,"Research Director","Married",34410,2,"Y",13,8,1,5,5,1,0,0,1,1,3,3,3,1726.8,7.57,21,97.2,0.43
"248",248,26,"No","Travel_Rarely","Research & Development",7,2,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",54540,1,"Y",13,8,1,3,5,3,0,2,3,4,3,4,3,2431.4,9.96,5,479.4,1.96
